Record Id,Record Id,Search Name,Srch Created,Type of Case,Subject,Case Mgr,Primary Law Firm,Search Stage,Search Failed Date,K Date,Hours Reported,Source,Division,NOS,Clone?,Billing Date,Last Billed Date
zcrm_1936942000187244153,zcrm_1936942000192384316,FanoeGregory_BERDINGWEILLLP_BoobulisLLC,1-Nov-23,Insurance,,Amy Perkins,Berding & Weil LLP,Cases Underway (5),,7-Nov-23,53.5,Inbound,Expansion,110 Insurance,TRUE,30-Nov-23,31-Dec-23
zcrm_1936942000187244153,zcrm_1936942000207982210,FanoeGregory_BERDINGWEILLLP_BoobulisLLC,1-Nov-23,Insurance,,Amy Perkins,Berding & Weil LLP,Cases Underway (5),,7-Nov-23,0,Inbound,Expansion,110 Insurance,TRUE,31-Mar-24,31-Dec-23
zcrm_1936942000187244153,zcrm_1936942000203020940,FanoeGregory_BERDINGWEILLLP_BoobulisLLC,1-Nov-23,Insurance,,Amy Perkins,Berding & Weil LLP,Cases Underway (5),,7-Nov-23,0,Inbound,Expansion,110 Insurance,TRUE,31-Jan-24,31-Dec-23
zcrm_1936942000187244153,zcrm_1936942000208005008,FanoeGregory_BERDINGWEILLLP_BoobulisLLC,1-Nov-23,Insurance,,Amy Perkins,Berding & Weil LLP,Cases Underway (5),,7-Nov-23,0,Inbound,Expansion,110 Insurance,TRUE,31-Mar-24,31-Dec-23
zcrm_1936942000187244153,zcrm_1936942000196316462,FanoeGregory_BERDINGWEILLLP_BoobulisLLC,1-Nov-23,Insurance,,Amy Perkins,Berding & Weil LLP,Cases Underway (5),,7-Nov-23,5.5,Inbound,Expansion,110 Insurance,TRUE,31-Dec-23,31-Dec-23
zcrm_1936942000182755143,zcrm_1936942000196381454,VadasKeith_SYMBOTIC,26-Sep-23,Not Litigation,Technology,Susanna Ryan,Symbotic,Cases Underway (5),,1-Nov-23,0,Inbound,Patent,,FALSE,31-Dec-23,30-Nov-23
zcrm_1936942000182755143,zcrm_1936942000208002143,VadasKeith_SYMBOTIC,26-Sep-23,Not Litigation,Technology,Susanna Ryan,Symbotic,Cases Underway (5),,1-Nov-23,0,Inbound,Patent,,FALSE,31-Mar-24,30-Nov-23
zcrm_1936942000182755143,zcrm_1936942000224419140,VadasKeith_SYMBOTIC,26-Sep-23,Not Litigation,Technology,Susanna Ryan,Symbotic,Cases Underway (5),,1-Nov-23,0,Inbound,Patent,,FALSE,31-Jul-24,30-Nov-23
zcrm_1936942000182755143,zcrm_1936942000216407419,VadasKeith_SYMBOTIC,26-Sep-23,Not Litigation,Technology,Susanna Ryan,Symbotic,Cases Underway (5),,1-Nov-23,0,Inbound,Patent,,FALSE,31-May-24,30-Nov-23
zcrm_1936942000182755143,zcrm_1936942000192384349,VadasKeith_SYMBOTIC,26-Sep-23,Not Litigation,Technology,Susanna Ryan,Symbotic,Cases Underway (5),,1-Nov-23,13,Inbound,Patent,,FALSE,30-Nov-23,30-Nov-23
zcrm_1936942000182755143,zcrm_1936942000208005182,VadasKeith_SYMBOTIC,26-Sep-23,Not Litigation,Technology,Susanna Ryan,Symbotic,Cases Underway (5),,1-Nov-23,0,Inbound,Patent,,FALSE,31-Mar-24,30-Nov-23
zcrm_1936942000182755143,zcrm_1936942000221019145,VadasKeith_SYMBOTIC,26-Sep-23,Not Litigation,Technology,Susanna Ryan,Symbotic,Cases Underway (5),,1-Nov-23,0,Inbound,Patent,,FALSE,30-Jun-24,30-Nov-23
zcrm_1936942000182755143,zcrm_1936942000204451715,VadasKeith_SYMBOTIC,26-Sep-23,Not Litigation,Technology,Susanna Ryan,Symbotic,Cases Underway (5),,1-Nov-23,0,Inbound,Patent,,FALSE,29-Feb-24,30-Nov-23
zcrm_1936942000182755143,zcrm_1936942000203020725,VadasKeith_SYMBOTIC,26-Sep-23,Not Litigation,Technology,Susanna Ryan,Symbotic,Cases Underway (5),,1-Nov-23,0,Inbound,Patent,,FALSE,31-Jan-24,30-Nov-23
zcrm_1936942000182755143,zcrm_1936942000212160458,VadasKeith_SYMBOTIC,26-Sep-23,Not Litigation,Technology,Susanna Ryan,Symbotic,Cases Underway (5),,1-Nov-23,0,Inbound,Patent,,FALSE,30-Apr-24,30-Nov-23
zcrm_1936942000183573025,zcrm_1936942000196316477,GlazerPaul_RAE_BROOKSINJURYLAW_Olinto,4-Oct-23,Tort,Medical,Kara Magid,Brooks Injury Law,Cases Completed (6),,31-Oct-23,3,Inbound,Expansion,,FALSE,31-Dec-23,31-Dec-23
zcrm_1936942000183573025,zcrm_1936942000192384469,GlazerPaul_RAE_BROOKSINJURYLAW_Olinto,4-Oct-23,Tort,Medical,Kara Magid,Brooks Injury Law,Cases Completed (6),,31-Oct-23,0,Inbound,Expansion,,FALSE,30-Nov-23,31-Dec-23
zcrm_1936942000180430594,zcrm_1936942000192384480,Hawash-KuemmerleKarameh_LAMOTHEMCNIFFRELETHFORD_unknown,5-Sep-23,Tort,Medical,Kara Magid,LaMothe McNiff Relethford LLC,Cases Completed (6),,31-Oct-23,0,Inbound,Expansion,,FALSE,30-Nov-23,31-Dec-23
zcrm_1936942000180430594,zcrm_1936942000196316478,Hawash-KuemmerleKarameh_LAMOTHEMCNIFFRELETHFORD_unknown,5-Sep-23,Tort,Medical,Kara Magid,LaMothe McNiff Relethford LLC,Cases Completed (6),,31-Oct-23,3,Inbound,Expansion,,FALSE,31-Dec-23,31-Dec-23
zcrm_1936942000171104029,zcrm_1936942000203020805,NicholsRussell_BakerHostetler_JACSSOLUTIONS,8-Jun-23,Intellectual Property,Telecommunications,Susanna Ryan,Baker & Hostetler LLP,Cases Completed (6),10-Jul-23,28-Oct-23,63.14,Inbound,Patent,,FALSE,31-Jan-24,31-Jan-24
zcrm_1936942000171104029,zcrm_1936942000196316424,NicholsRussell_BakerHostetler_JACSSOLUTIONS,8-Jun-23,Intellectual Property,Telecommunications,Susanna Ryan,Baker & Hostetler LLP,Cases Completed (6),10-Jul-23,28-Oct-23,33.79,Inbound,Patent,,FALSE,31-Dec-23,31-Jan-24
zcrm_1936942000171104029,zcrm_1936942000190124272,NicholsRussell_BakerHostetler_JACSSOLUTIONS,8-Jun-23,Intellectual Property,Telecommunications,Susanna Ryan,Baker & Hostetler LLP,Cases Completed (6),10-Jul-23,28-Oct-23,1.75,Inbound,Patent,,FALSE,31-Oct-23,31-Jan-24
zcrm_1936942000171104029,zcrm_1936942000192384332,NicholsRussell_BakerHostetler_JACSSOLUTIONS,8-Jun-23,Intellectual Property,Telecommunications,Susanna Ryan,Baker & Hostetler LLP,Cases Completed (6),10-Jul-23,28-Oct-23,25.5,Inbound,Patent,,FALSE,30-Nov-23,31-Jan-24
zcrm_1936942000172032001,zcrm_1936942000203020722,VoyksnerRobert_King&Spalding_ELILILLY,20-Jun-23,Unfiled,Pharmaceuticals,Susanna Ryan,King & Spalding LLP,Cases Underway (5),,25-Oct-23,0,Inbound,Patent,,FALSE,31-Jan-24,
zcrm_1936942000172032001,zcrm_1936942000196381457,VoyksnerRobert_King&Spalding_ELILILLY,20-Jun-23,Unfiled,Pharmaceuticals,Susanna Ryan,King & Spalding LLP,Cases Underway (5),,25-Oct-23,0,Inbound,Patent,,FALSE,31-Dec-23,
zcrm_1936942000172032001,zcrm_1936942000208002145,VoyksnerRobert_King&Spalding_ELILILLY,20-Jun-23,Unfiled,Pharmaceuticals,Susanna Ryan,King & Spalding LLP,Cases Underway (5),,25-Oct-23,0,Inbound,Patent,,FALSE,31-Mar-24,
zcrm_1936942000172032001,zcrm_1936942000204451719,VoyksnerRobert_King&Spalding_ELILILLY,20-Jun-23,Unfiled,Pharmaceuticals,Susanna Ryan,King & Spalding LLP,Cases Underway (5),,25-Oct-23,0,Inbound,Patent,,FALSE,29-Feb-24,
zcrm_1936942000172032001,zcrm_1936942000208005184,VoyksnerRobert_King&Spalding_ELILILLY,20-Jun-23,Unfiled,Pharmaceuticals,Susanna Ryan,King & Spalding LLP,Cases Underway (5),,25-Oct-23,0,Inbound,Patent,,FALSE,31-Mar-24,
zcrm_1936942000172032001,zcrm_1936942000216407282,VoyksnerRobert_King&Spalding_ELILILLY,20-Jun-23,Unfiled,Pharmaceuticals,Susanna Ryan,King & Spalding LLP,Cases Underway (5),,25-Oct-23,0,Inbound,Patent,,FALSE,31-May-24,
zcrm_1936942000172032001,zcrm_1936942000212160464,VoyksnerRobert_King&Spalding_ELILILLY,20-Jun-23,Unfiled,Pharmaceuticals,Susanna Ryan,King & Spalding LLP,Cases Underway (5),,25-Oct-23,0,Inbound,Patent,,FALSE,30-Apr-24,
zcrm_1936942000172032001,zcrm_1936942000224419145,VoyksnerRobert_King&Spalding_ELILILLY,20-Jun-23,Unfiled,Pharmaceuticals,Susanna Ryan,King & Spalding LLP,Cases Underway (5),,25-Oct-23,0,Inbound,Patent,,FALSE,31-Jul-24,
zcrm_1936942000172032001,zcrm_1936942000221019150,VoyksnerRobert_King&Spalding_ELILILLY,20-Jun-23,Unfiled,Pharmaceuticals,Susanna Ryan,King & Spalding LLP,Cases Underway (5),,25-Oct-23,0,Inbound,Patent,,FALSE,30-Jun-24,
zcrm_1936942000172032001,zcrm_1936942000190210254,VoyksnerRobert_King&Spalding_ELILILLY,20-Jun-23,Unfiled,Pharmaceuticals,Susanna Ryan,King & Spalding LLP,Cases Underway (5),,25-Oct-23,0,Inbound,Patent,,FALSE,31-Oct-23,
zcrm_1936942000181856269,zcrm_1936942000203047758,AnthonySterling_KAPUZALIGHTY_Gibbons,19-Sep-23,,Containers and Packaging,Christopher Park,"Rothwell AG Products, Inc.",Cases Completed (6),,24-Oct-23,13,Inbound,Patent,,FALSE,31-Jan-24,31-Jan-24
zcrm_1936942000181856269,zcrm_1936942000190124291,AnthonySterling_KAPUZALIGHTY_Gibbons,19-Sep-23,,Containers and Packaging,Christopher Park,"Rothwell AG Products, Inc.",Cases Completed (6),,24-Oct-23,0,Inbound,Patent,,FALSE,31-Oct-23,31-Jan-24
zcrm_1936942000181856269,zcrm_1936942000192384335,AnthonySterling_KAPUZALIGHTY_Gibbons,19-Sep-23,,Containers and Packaging,Christopher Park,"Rothwell AG Products, Inc.",Cases Completed (6),,24-Oct-23,24,Inbound,Patent,,FALSE,30-Nov-23,31-Jan-24
zcrm_1936942000173143304,zcrm_1936942000221017277,KosmachJames_VILLEGAS_CEFO_BSDCrown,5-Jul-23,Intellectual Property,Technology,Christopher Park,Armstrong Teasdale,Cases Underway (5),,20-Oct-23,0,Inbound,Patent,830 Patent,FALSE,30-Jun-24,31-May-24
zcrm_1936942000173143304,zcrm_1936942000224417274,KosmachJames_VILLEGAS_CEFO_BSDCrown,5-Jul-23,Intellectual Property,Technology,Christopher Park,Armstrong Teasdale,Cases Underway (5),,20-Oct-23,0,Inbound,Patent,830 Patent,FALSE,31-Jul-24,31-May-24
zcrm_1936942000173143304,zcrm_1936942000196316602,KosmachJames_VILLEGAS_CEFO_BSDCrown,5-Jul-23,Intellectual Property,Technology,Christopher Park,Armstrong Teasdale,Cases Underway (5),,20-Oct-23,0,Inbound,Patent,830 Patent,FALSE,31-Dec-23,31-May-24
zcrm_1936942000173143304,zcrm_1936942000190124398,KosmachJames_VILLEGAS_CEFO_BSDCrown,5-Jul-23,Intellectual Property,Technology,Christopher Park,Armstrong Teasdale,Cases Underway (5),,20-Oct-23,0,Inbound,Patent,830 Patent,FALSE,31-Oct-23,31-May-24
zcrm_1936942000173143304,zcrm_1936942000192384359,KosmachJames_VILLEGAS_CEFO_BSDCrown,5-Jul-23,Intellectual Property,Technology,Christopher Park,Armstrong Teasdale,Cases Underway (5),,20-Oct-23,8,Inbound,Patent,830 Patent,FALSE,30-Nov-23,31-May-24
zcrm_1936942000173143304,zcrm_1936942000207982060,KosmachJames_VILLEGAS_CEFO_BSDCrown,5-Jul-23,Intellectual Property,Technology,Christopher Park,Armstrong Teasdale,Cases Underway (5),,20-Oct-23,35.5,Inbound,Patent,830 Patent,FALSE,31-Mar-24,31-May-24
zcrm_1936942000173143304,zcrm_1936942000216488255,KosmachJames_VILLEGAS_CEFO_BSDCrown,5-Jul-23,Intellectual Property,Technology,Christopher Park,Armstrong Teasdale,Cases Underway (5),,20-Oct-23,18.5,Inbound,Patent,830 Patent,FALSE,31-May-24,31-May-24
zcrm_1936942000173143304,zcrm_1936942000203020847,KosmachJames_VILLEGAS_CEFO_BSDCrown,5-Jul-23,Intellectual Property,Technology,Christopher Park,Armstrong Teasdale,Cases Underway (5),,20-Oct-23,0,Inbound,Patent,830 Patent,FALSE,31-Jan-24,31-May-24
zcrm_1936942000173143304,zcrm_1936942000212118550,KosmachJames_VILLEGAS_CEFO_BSDCrown,5-Jul-23,Intellectual Property,Technology,Christopher Park,Armstrong Teasdale,Cases Underway (5),,20-Oct-23,0,Inbound,Patent,830 Patent,FALSE,30-Apr-24,31-May-24
zcrm_1936942000181816114,zcrm_1936942000221019155,WilkinsMelinda_BURSORFISHER_Humphreyetal,18-Sep-23,Class Action,Consumer Business,Amy Perkins,Bursor & Fisher PA,Cases Underway (5),,19-Oct-23,6,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,30-Jun-24,31-Jul-24
zcrm_1936942000181816114,zcrm_1936942000224417105,WilkinsMelinda_BURSORFISHER_Humphreyetal,18-Sep-23,Class Action,Consumer Business,Amy Perkins,Bursor & Fisher PA,Cases Underway (5),,19-Oct-23,3.5,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,31-Jul-24,31-Jul-24
zcrm_1936942000181816114,zcrm_1936942000190124283,WilkinsMelinda_BURSORFISHER_Humphreyetal,18-Sep-23,Class Action,Consumer Business,Amy Perkins,Bursor & Fisher PA,Cases Underway (5),,19-Oct-23,0.5,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,31-Oct-23,31-Jul-24
zcrm_1936942000181816114,zcrm_1936942000203020718,WilkinsMelinda_BURSORFISHER_Humphreyetal,18-Sep-23,Class Action,Consumer Business,Amy Perkins,Bursor & Fisher PA,Cases Underway (5),,19-Oct-23,1,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,31-Jan-24,31-Jul-24
zcrm_1936942000181816114,zcrm_1936942000216407269,WilkinsMelinda_BURSORFISHER_Humphreyetal,18-Sep-23,Class Action,Consumer Business,Amy Perkins,Bursor & Fisher PA,Cases Underway (5),,19-Oct-23,0,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,31-May-24,31-Jul-24
zcrm_1936942000181816114,zcrm_1936942000196316458,WilkinsMelinda_BURSORFISHER_Humphreyetal,18-Sep-23,Class Action,Consumer Business,Amy Perkins,Bursor & Fisher PA,Cases Underway (5),,19-Oct-23,6.25,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,31-Dec-23,31-Jul-24
zcrm_1936942000181816114,zcrm_1936942000212160471,WilkinsMelinda_BURSORFISHER_Humphreyetal,18-Sep-23,Class Action,Consumer Business,Amy Perkins,Bursor & Fisher PA,Cases Underway (5),,19-Oct-23,0,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,30-Apr-24,31-Jul-24
zcrm_1936942000181816114,zcrm_1936942000208005187,WilkinsMelinda_BURSORFISHER_Humphreyetal,18-Sep-23,Class Action,Consumer Business,Amy Perkins,Bursor & Fisher PA,Cases Underway (5),,19-Oct-23,0,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,31-Mar-24,31-Jul-24
zcrm_1936942000181816114,zcrm_1936942000204451724,WilkinsMelinda_BURSORFISHER_Humphreyetal,18-Sep-23,Class Action,Consumer Business,Amy Perkins,Bursor & Fisher PA,Cases Underway (5),,19-Oct-23,0,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,29-Feb-24,31-Jul-24
zcrm_1936942000181816114,zcrm_1936942000208002148,WilkinsMelinda_BURSORFISHER_Humphreyetal,18-Sep-23,Class Action,Consumer Business,Amy Perkins,Bursor & Fisher PA,Cases Underway (5),,19-Oct-23,0,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,31-Mar-24,31-Jul-24
zcrm_1936942000181816114,zcrm_1936942000192384376,WilkinsMelinda_BURSORFISHER_Humphreyetal,18-Sep-23,Class Action,Consumer Business,Amy Perkins,Bursor & Fisher PA,Cases Underway (5),,19-Oct-23,4,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,30-Nov-23,31-Jul-24
zcrm_1936942000177270961,zcrm_1936942000212160462,vonAndrianUlrich_Morrison&Foerster_SHORELINE,8-Aug-23,,Biotechnology,Christopher Park,Morrison & Foerster,Cases Underway (5),,19-Oct-23,0,Inbound,Patent,830 Patent,FALSE,30-Apr-24,30-Jun-24
zcrm_1936942000177270961,zcrm_1936942000207982150,vonAndrianUlrich_Morrison&Foerster_SHORELINE,8-Aug-23,,Biotechnology,Christopher Park,Morrison & Foerster,Cases Underway (5),,19-Oct-23,1,Inbound,Patent,830 Patent,FALSE,31-Mar-24,30-Jun-24
zcrm_1936942000177270961,zcrm_1936942000221017043,vonAndrianUlrich_Morrison&Foerster_SHORELINE,8-Aug-23,,Biotechnology,Christopher Park,Morrison & Foerster,Cases Underway (5),,19-Oct-23,103.5,Inbound,Patent,830 Patent,FALSE,30-Jun-24,30-Jun-24
zcrm_1936942000185170016,zcrm_1936942000221017077,SchinzerWilliam_Katten_MYLAN_Oct2023,17-Oct-23,Intellectual Property,Pharmaceuticals,Christopher Park,Katten Muchin Rosenman,Cases Underway (5),,18-Oct-23,12.25,Inbound,Patent,,TRUE,30-Jun-24,30-Jun-24
zcrm_1936942000185170016,zcrm_1936942000212160415,SchinzerWilliam_Katten_MYLAN_Oct2023,17-Oct-23,Intellectual Property,Pharmaceuticals,Christopher Park,Katten Muchin Rosenman,Cases Underway (5),,18-Oct-23,10.75,Inbound,Patent,,TRUE,30-Apr-24,30-Jun-24
zcrm_1936942000185170016,zcrm_1936942000208002105,SchinzerWilliam_Katten_MYLAN_Oct2023,17-Oct-23,Intellectual Property,Pharmaceuticals,Christopher Park,Katten Muchin Rosenman,Cases Underway (5),,18-Oct-23,0,Inbound,Patent,,TRUE,31-Mar-24,30-Jun-24
zcrm_1936942000185170016,zcrm_1936942000204451671,SchinzerWilliam_Katten_MYLAN_Oct2023,17-Oct-23,Intellectual Property,Pharmaceuticals,Christopher Park,Katten Muchin Rosenman,Cases Underway (5),,18-Oct-23,0,Inbound,Patent,,TRUE,29-Feb-24,30-Jun-24
zcrm_1936942000185170016,zcrm_1936942000192503342,SchinzerWilliam_Katten_MYLAN_Oct2023,17-Oct-23,Intellectual Property,Pharmaceuticals,Christopher Park,Katten Muchin Rosenman,Cases Underway (5),,18-Oct-23,0,Inbound,Patent,,TRUE,30-Nov-23,30-Jun-24
zcrm_1936942000185170016,zcrm_1936942000224419104,SchinzerWilliam_Katten_MYLAN_Oct2023,17-Oct-23,Intellectual Property,Pharmaceuticals,Christopher Park,Katten Muchin Rosenman,Cases Underway (5),,18-Oct-23,0,Inbound,Patent,,TRUE,31-Jul-24,30-Jun-24
zcrm_1936942000185170016,zcrm_1936942000190210220,SchinzerWilliam_Katten_MYLAN_Oct2023,17-Oct-23,Intellectual Property,Pharmaceuticals,Christopher Park,Katten Muchin Rosenman,Cases Underway (5),,18-Oct-23,0,Inbound,Patent,,TRUE,31-Oct-23,30-Jun-24
zcrm_1936942000185170016,zcrm_1936942000208005144,SchinzerWilliam_Katten_MYLAN_Oct2023,17-Oct-23,Intellectual Property,Pharmaceuticals,Christopher Park,Katten Muchin Rosenman,Cases Underway (5),,18-Oct-23,0,Inbound,Patent,,TRUE,31-Mar-24,30-Jun-24
zcrm_1936942000185170016,zcrm_1936942000203020765,SchinzerWilliam_Katten_MYLAN_Oct2023,17-Oct-23,Intellectual Property,Pharmaceuticals,Christopher Park,Katten Muchin Rosenman,Cases Underway (5),,18-Oct-23,0,Inbound,Patent,,TRUE,31-Jan-24,30-Jun-24
zcrm_1936942000185170016,zcrm_1936942000196316474,SchinzerWilliam_Katten_MYLAN_Oct2023,17-Oct-23,Intellectual Property,Pharmaceuticals,Christopher Park,Katten Muchin Rosenman,Cases Underway (5),,18-Oct-23,4,Inbound,Patent,,TRUE,31-Dec-23,30-Jun-24
zcrm_1936942000181988035,zcrm_1936942000208005024,GilmoreElaine_KNOBBEMARTENS_Padagis,20-Sep-23,Intellectual Property,Pharmaceuticals,Kara Magid,Knobbe Martens Olson & Bear,Cases Completed (6),,18-Oct-23,0,Inbound,Patent,,TRUE,31-Mar-24,29-Feb-24
zcrm_1936942000181988035,zcrm_1936942000204418759,GilmoreElaine_KNOBBEMARTENS_Padagis,20-Sep-23,Intellectual Property,Pharmaceuticals,Kara Magid,Knobbe Martens Olson & Bear,Cases Completed (6),,18-Oct-23,18.49,Inbound,Patent,,TRUE,29-Feb-24,29-Feb-24
zcrm_1936942000181988035,zcrm_1936942000212118477,GilmoreElaine_KNOBBEMARTENS_Padagis,20-Sep-23,Intellectual Property,Pharmaceuticals,Kara Magid,Knobbe Martens Olson & Bear,Cases Completed (6),,18-Oct-23,0,Inbound,Patent,,TRUE,30-Apr-24,29-Feb-24
zcrm_1936942000181988035,zcrm_1936942000216407270,GilmoreElaine_KNOBBEMARTENS_Padagis,20-Sep-23,Intellectual Property,Pharmaceuticals,Kara Magid,Knobbe Martens Olson & Bear,Cases Completed (6),,18-Oct-23,0,Inbound,Patent,,TRUE,31-May-24,29-Feb-24
zcrm_1936942000181988035,zcrm_1936942000196316557,GilmoreElaine_KNOBBEMARTENS_Padagis,20-Sep-23,Intellectual Property,Pharmaceuticals,Kara Magid,Knobbe Martens Olson & Bear,Cases Completed (6),,18-Oct-23,0,Inbound,Patent,,TRUE,31-Dec-23,29-Feb-24
zcrm_1936942000181988035,zcrm_1936942000207982226,GilmoreElaine_KNOBBEMARTENS_Padagis,20-Sep-23,Intellectual Property,Pharmaceuticals,Kara Magid,Knobbe Martens Olson & Bear,Cases Completed (6),,18-Oct-23,0,Inbound,Patent,,TRUE,31-Mar-24,29-Feb-24
zcrm_1936942000181988035,zcrm_1936942000192384394,GilmoreElaine_KNOBBEMARTENS_Padagis,20-Sep-23,Intellectual Property,Pharmaceuticals,Kara Magid,Knobbe Martens Olson & Bear,Cases Completed (6),,18-Oct-23,1.41,Inbound,Patent,,TRUE,30-Nov-23,29-Feb-24
zcrm_1936942000181988035,zcrm_1936942000203020909,GilmoreElaine_KNOBBEMARTENS_Padagis,20-Sep-23,Intellectual Property,Pharmaceuticals,Kara Magid,Knobbe Martens Olson & Bear,Cases Completed (6),,18-Oct-23,0,Inbound,Patent,,TRUE,31-Jan-24,29-Feb-24
zcrm_1936942000181988035,zcrm_1936942000190124278,GilmoreElaine_KNOBBEMARTENS_Padagis,20-Sep-23,Intellectual Property,Pharmaceuticals,Kara Magid,Knobbe Martens Olson & Bear,Cases Completed (6),,18-Oct-23,1,Inbound,Patent,,TRUE,31-Oct-23,29-Feb-24
zcrm_1936942000182433337,zcrm_1936942000204451712,TittelEd_WilmerHale_TEMENOS,22-Sep-23,,Technology,Susanna Ryan,Wilmer Cutler Pickering Hale and Dorr LLP,Cases Underway (5),,17-Oct-23,0,Outbound,Patent,830 Patent,FALSE,29-Feb-24,30-Nov-23
zcrm_1936942000182433337,zcrm_1936942000221019143,TittelEd_WilmerHale_TEMENOS,22-Sep-23,,Technology,Susanna Ryan,Wilmer Cutler Pickering Hale and Dorr LLP,Cases Underway (5),,17-Oct-23,0,Outbound,Patent,830 Patent,FALSE,30-Jun-24,30-Nov-23
zcrm_1936942000182433337,zcrm_1936942000203020728,TittelEd_WilmerHale_TEMENOS,22-Sep-23,,Technology,Susanna Ryan,Wilmer Cutler Pickering Hale and Dorr LLP,Cases Underway (5),,17-Oct-23,0,Outbound,Patent,830 Patent,FALSE,31-Jan-24,30-Nov-23
zcrm_1936942000182433337,zcrm_1936942000224419138,TittelEd_WilmerHale_TEMENOS,22-Sep-23,,Technology,Susanna Ryan,Wilmer Cutler Pickering Hale and Dorr LLP,Cases Underway (5),,17-Oct-23,0,Outbound,Patent,830 Patent,FALSE,31-Jul-24,30-Nov-23
zcrm_1936942000182433337,zcrm_1936942000216407423,TittelEd_WilmerHale_TEMENOS,22-Sep-23,,Technology,Susanna Ryan,Wilmer Cutler Pickering Hale and Dorr LLP,Cases Underway (5),,17-Oct-23,0,Outbound,Patent,830 Patent,FALSE,31-May-24,30-Nov-23
zcrm_1936942000182433337,zcrm_1936942000208005180,TittelEd_WilmerHale_TEMENOS,22-Sep-23,,Technology,Susanna Ryan,Wilmer Cutler Pickering Hale and Dorr LLP,Cases Underway (5),,17-Oct-23,0,Outbound,Patent,830 Patent,FALSE,31-Mar-24,30-Nov-23
zcrm_1936942000182433337,zcrm_1936942000196381453,TittelEd_WilmerHale_TEMENOS,22-Sep-23,,Technology,Susanna Ryan,Wilmer Cutler Pickering Hale and Dorr LLP,Cases Underway (5),,17-Oct-23,0,Outbound,Patent,830 Patent,FALSE,31-Dec-23,30-Nov-23
zcrm_1936942000182433337,zcrm_1936942000192384357,TittelEd_WilmerHale_TEMENOS,22-Sep-23,,Technology,Susanna Ryan,Wilmer Cutler Pickering Hale and Dorr LLP,Cases Underway (5),,17-Oct-23,8.5,Outbound,Patent,830 Patent,FALSE,30-Nov-23,30-Nov-23
zcrm_1936942000182433337,zcrm_1936942000208002141,TittelEd_WilmerHale_TEMENOS,22-Sep-23,,Technology,Susanna Ryan,Wilmer Cutler Pickering Hale and Dorr LLP,Cases Underway (5),,17-Oct-23,0,Outbound,Patent,830 Patent,FALSE,31-Mar-24,30-Nov-23
zcrm_1936942000183654002,zcrm_1936942000196316421,NagaichAkhilesh_SterneKessler_REVANCETHERAPEUTICS,5-Oct-23,Regulatory,Biotechnology,Christopher Park,Sterne Kessler Goldstein & Fox P.L.L.C.,Cases Underway (5),,16-Oct-23,36.75,Inbound,Patent,830 Patent,TRUE,31-Dec-23,30-Jun-24
zcrm_1936942000183654002,zcrm_1936942000212118603,NagaichAkhilesh_SterneKessler_REVANCETHERAPEUTICS,5-Oct-23,Regulatory,Biotechnology,Christopher Park,Sterne Kessler Goldstein & Fox P.L.L.C.,Cases Underway (5),,16-Oct-23,1.5,Inbound,Patent,830 Patent,TRUE,30-Apr-24,30-Jun-24
zcrm_1936942000183654002,zcrm_1936942000216407274,NagaichAkhilesh_SterneKessler_REVANCETHERAPEUTICS,5-Oct-23,Regulatory,Biotechnology,Christopher Park,Sterne Kessler Goldstein & Fox P.L.L.C.,Cases Underway (5),,16-Oct-23,69.5,Inbound,Patent,830 Patent,TRUE,31-May-24,30-Jun-24
zcrm_1936942000183654002,zcrm_1936942000207982077,NagaichAkhilesh_SterneKessler_REVANCETHERAPEUTICS,5-Oct-23,Regulatory,Biotechnology,Christopher Park,Sterne Kessler Goldstein & Fox P.L.L.C.,Cases Underway (5),,16-Oct-23,20.5,Inbound,Patent,830 Patent,TRUE,31-Mar-24,30-Jun-24
zcrm_1936942000183654002,zcrm_1936942000190124226,NagaichAkhilesh_SterneKessler_REVANCETHERAPEUTICS,5-Oct-23,Regulatory,Biotechnology,Christopher Park,Sterne Kessler Goldstein & Fox P.L.L.C.,Cases Underway (5),,16-Oct-23,13.25,Inbound,Patent,830 Patent,TRUE,31-Oct-23,30-Jun-24
